id,freestyle_rating,cinematic_rating,obstacle_density,busyness
274209841,0.85,0.8,0.65,0.1
680780466,0.7,0.8,0.8,0.9
1460466755,0.8,0.85,0.75,0.05
124087494,0.6,0.7,0.7,0.2
1352296174,0.9,0.9,0.8,0.8
516670441,0.8,0.8,0.7,0.9
1352296169,0.85,0.8,0.85,0.8
1293523065,0.8,0.75,1.0,0.1
376890859,0.85,0.9,0.7,0.15
1454899503,0.9,0.9,0.8,0.0
1361145436,0.85,0.9,0.8,0.05
55821153,0.8,0.85,0.7,0.0
235160897,0.9,0.85,0.9,0.3
395315683,0.9,0.9,1.0,0.0
445816118,0.9,0.9,0.9,0.0
640652883,0.85,0.9,0.85,0.2
993295733,0.8,0.9,0.9,0.0
1427647325,0.9,0.9,0.9,0.0
1054676012,0.85,0.9,0.7,0.05
1223556844,0.9,0.9,0.9,0.0
693992329,0.85,0.9,0.9,0.1
805160824,0.9,0.9,0.9,0.3
505065637,0.85,0.9,0.9,0.0
839368866,0.9,0.9,1.0,0.0
154966379,0.75,0.85,0.6,0.8
311087926,0.75,0.8,0.7,0.6
1233850832,0.4,0.5,0.3,0.0
826125505,0.9,0.85,0.9,0.0
1174827168,0.85,0.8,0.8,0.1
29105980,0.9,0.9,0.9,0.3
824944017,0.75,0.7,0.7,0.3
745714183,0.85,0.85,0.75,0.85
505065634,0.85,0.9,0.9,0.0
1084501194,0.85,0.88,0.8,0.0
177941491,0.85,0.9,0.75,0.6
223417412,0.85,0.8,0.9,0.95
1460541549,0.9,0.9,0.9,0.0
626753213,0.9,0.9,0.8,0.0
504744118,0.85,0.85,0.95,0.05
278789170,0.85,0.85,0.7,0.0
1461333372,0.8,0.85,0.7,0.6
933428178,0.85,0.8,0.6,0.2
156780671,0.85,0.75,0.9,0.9
1068919585,0.8,0.75,0.9,0.6
676735822,0.85,0.75,0.7,0.0
1212221224,0.9,0.9,0.9,0.0
444433613,0.8,0.85,0.7,0.1
1219029413,0.85,0.9,0.7,0.0
1435499706,0.9,0.95,1.0,0.0
1427478283,0.9,0.9,0.9,0.0
818059894,0.8,0.75,0.9,0.0
138698442,0.8,0.8,0.9,0.3
573119658,0.8,0.75,0.9,0.35
730998997,0.9,0.9,0.9,0.0
296953205,0.8,0.8,0.9,0.3
1354151380,0.9,0.9,0.9,0.0
93456266,0.85,0.8,0.65,0.0
52885806,0.85,0.9,0.8,0.0
401376044,0.85,0.8,0.4,0.3
860825195,0.85,0.75,0.8,0.7
742417654,0.8,0.7,0.6,0.3
1279270547,0.9,0.9,0.8,0.0
1022106177,0.8,0.75,0.65,0.0
163202019,0.9,0.95,0.9,0.0
306666936,0.9,0.95,0.9,0.0
864163513,0.8,0.8,0.7,0.0
1456721167,0.85,0.8,0.7,0.1
1469590593,0.8,0.75,0.65,0.3
33551573,0.88,0.89,0.82,0.0
860488389,0.9,0.9,0.9,0.0
527022318,0.8,0.8,0.7,0.6
1251535103,0.85,0.9,0.7,0.3
505241099,0.85,0.9,0.8,0.0
52885788,0.8,0.85,0.7,0.0
1327926944,0.8,0.8,0.6,0.0
1195063583,0.85,0.9,0.9,0.0
1300577228,0.8,0.75,0.85,0.9
798458709,0.85,0.9,0.8,0.3
484610878,0.9,0.95,0.9,0.0
514048268,0.7,0.65,0.6,0.3
1061307926,0.8,0.8,0.7,0.0
1099205162,0.85,0.9,0.9,0.0
377915793,0.85,0.8,0.9,0.6
1032553702,0.9,0.9,0.8,0.05
573290152,0.9,0.9,1.0,0.0
840719549,0.85,0.9,0.75,0.05
888711796,0.9,0.9,0.9,0.0
1493138359,0.9,0.9,0.8,0.0
1436533101,0.85,0.9,0.9,0.0
1033259511,0.9,0.9,0.8,0.1
106798238,0.75,0.8,0.6,0.65
477378135,0.85,0.8,0.7,0.0
1122762163,0.75,0.7,0.7,0.0
552847976,0.85,0.8,1.0,0.0
486664230,0.75,0.5,0.8,0.8
137877485,0.85,0.8,1.0,0.3
157161148,0.7,0.8,0.8,0.6
1493131325,0.4,0.5,0.6,0.0
692380990,0.9,0.95,0.85,0.05
1028682900,0.8,0.75,1.0,0.0
849564646,0.9,0.8,0.9,0.8
276989484,0.9,0.9,0.9,0.0
516422399,0.9,0.95,0.9,0.0
922836933,0.85,0.85,0.65,0.0
419337310,0.7,0.55,0.8,0.9
820871421,0.85,0.85,0.8,0.7
711358754,0.85,0.85,0.7,0.0
828963824,0.75,0.7,1.0,0.05
1454552743,0.9,0.8,0.9,0.0
1215385267,0.9,0.9,0.9,0.0
146662532,0.75,0.85,0.9,0.0
660561482,0.8,0.8,1.0,0.8
597401266,0.85,0.8,0.9,0.0
835059474,0.9,0.95,0.95,0.0
584456354,0.7,0.7,0.7,0.1
736296068,0.8,0.8,0.6,0.0
1215705943,0.7,0.8,0.7,0.3
802143814,0.85,0.85,0.8,0.8
505260289,0.85,0.9,0.88,0.0
516414020,0.85,0.9,0.95,0.0
565381980,0.85,0.9,0.9,0.0
462636218,0.9,0.95,0.9,0.75
781742778,0.3,0.35,0.4,0.35
982191336,0.75,0.7,0.6,0.0
930669597,0.2,0.45,0.4,0.3
268758397,0.9,0.85,0.7,0.8
1460262673,0.9,0.9,0.9,0.4
980806971,0.8,0.8,0.7,0.8
968294320,0.85,0.8,0.75,0.6
330451862,0.8,0.85,0.75,0.0
559105309,0.85,0.9,0.75,0.0
1419902865,0.85,0.8,0.7,0.0
146952703,0.85,0.9,0.7,0.9
884859018,0.9,0.85,0.9,0.0
1029130264,0.85,0.8,0.65,0.85
40619244,0.9,0.95,0.9,0.1
288994417,0.9,0.95,0.9,0.0
865136764,0.85,0.9,0.9,0.0
736283616,0.85,0.8,0.85,0.0
871633151,0.8,0.7,0.8,0.9
521237099,0.35,0.2,0.4,0.3
47949293,0.9,0.95,0.8,0.0
909372089,0.75,0.8,0.6,0.0
1206024487,0.85,0.9,0.85,0.8
37827839,0.85,0.9,0.75,0.05
1083918513,0.85,0.85,0.7,0.05
1501148262,0.9,0.9,0.75,0.0
1082211480,0.85,0.9,0.9,0.1
1032256722,0.8,0.8,0.7,0.9
42561801,0.8,0.8,0.6,0.0
498833569,0.85,0.88,0.75,0.05
1421932210,0.7,0.65,0.85,0.8
196125908,0.85,0.9,0.7,0.0
1195986856,0.9,0.9,0.9,0.0
1183665138,0.85,0.75,0.8,0.3
912175310,0.75,0.8,0.6,0.35
983743550,0.8,0.9,0.7,0.0
1066114763,0.85,0.8,0.9,0.5
1435773339,0.85,0.9,0.8,0.0
537740889,0.9,0.9,0.9,0.0
1247544710,0.75,0.8,0.9,0.1
1066482258,0.8,0.9,0.9,0.0
40726757,0.9,0.9,0.9,0.0
1198612857,0.85,0.75,0.65,0.0
1090939215,0.75,0.7,0.65,0.85
562743862,0.85,0.85,0.9,0.0
909739448,0.8,0.85,0.65,0.0
476764310,0.85,0.9,0.9,0.0
909327240,0.85,0.8,0.4,0.1
47451040,0.85,0.8,0.9,0.9
1195188850,0.9,0.9,1.0,0.0
221028916,0.8,0.85,0.8,0.8
534432103,0.9,0.8,0.7,0.3
529540094,0.85,0.8,0.7,0.85
878376617,0.75,0.85,0.75,0.8
273240551,0.85,0.85,0.8,0.0
203955054,0.8,0.9,0.9,0.8
500435031,0.75,0.78,0.75,0.1
1489515945,0.9,0.9,0.9,0.0
870724426,0.9,0.9,1.0,0.0
222380510,0.85,0.8,0.9,0.0
637439387,0.85,0.9,0.7,0.6
203342490,0.8,0.85,0.7,0.1
581237682,0.85,0.9,0.9,0.05
385130824,0.75,0.8,0.6,0.3
278194400,0.9,0.85,0.7,0.05
379216845,0.9,0.9,0.9,0.2
25618329,0.9,0.9,0.95,0.0
24719712,0.7,0.8,0.75,0.85
927233955,0.8,0.8,0.9,0.3
1019261637,0.7,0.8,0.75,0.9
697655779,0.8,0.8,0.65,0.1
429900745,0.9,0.9,0.9,0.0
1049259844,0.9,0.9,0.9,0.0
166464738,0.9,0.9,0.9,0.0
1427647321,0.8,0.9,0.7,0.0
644950416,0.7,0.5,0.8,0.0
24437740,0.9,0.9,0.9,0.0
1018876049,0.75,0.85,0.5,0.4
871734962,0.8,0.85,0.9,0.0
513043072,0.85,0.8,0.75,0.1
629273690,0.85,0.9,0.8,0.1
395547178,0.8,0.7,0.7,0.3
1379363724,0.85,0.8,0.7,0.0
688617551,0.8,0.85,0.6,0.0
406258968,0.8,0.7,0.4,0.6
589809121,0.85,0.9,0.7,0.05
1442895261,0.8,0.75,0.65,0.3
959578963,0.75,0.8,0.45,0.0
568893995,0.85,0.9,0.75,0.1
1478774525,0.85,0.85,0.7,0.6
504735031,0.75,0.8,0.75,0.1
41734919,0.85,0.9,0.9,0.0
525237789,0.85,0.9,0.9,0.8
306666058,0.9,0.95,1.0,0.0
855293651,0.9,0.9,0.8,0.0
1486824578,0.8,0.85,0.5,0.3
23077804,0.75,0.8,0.7,0.85
102950913,0.75,0.65,0.8,0.85
657027451,0.75,0.7,0.7,0.75
348384247,0.9,0.9,0.85,0.0
146662542,0.85,0.88,0.75,0.05
1198567168,0.85,0.8,0.7,0.1
201672151,0.85,0.9,0.9,0.0
806131273,0.9,0.9,1.0,0.3
790736671,0.8,0.75,0.7,0.3
500388108,0.85,0.9,0.8,0.0
48299104,0.85,0.9,0.8,0.0
48853640,0.9,0.9,0.9,0.0
1046861352,0.85,0.8,0.7,0.9
150184901,0.9,0.95,0.8,0.7
376267460,0.9,0.95,0.9,0.0
842222078,0.4,0.5,0.5,0.3
1223556849,0.9,0.9,1.0,0.0
802009533,0.85,0.75,0.95,0.0
735162149,0.8,0.8,0.7,0.0
691216122,0.8,0.75,0.7,0.6
885293048,0.8,0.75,0.6,0.1
969111846,0.75,0.8,0.6,0.8
36138802,0.85,0.88,0.9,0.1
1084986042,0.9,0.95,0.8,0.0
32859906,0.85,0.8,0.65,0.55
538549711,0.85,0.9,0.95,0.35
475821413,0.9,0.9,0.9,0.0
1267859104,0.9,0.9,0.9,0.0
529125650,0.8,0.85,0.7,0.1
962304043,0.85,0.8,0.7,0.6
467937092,0.85,0.9,0.85,0.0
1019809498,0.9,0.9,0.9,0.0
1363691867,0.78,0.82,0.75,0.1
115794807,0.9,0.9,1.0,0.0
1105707088,0.85,0.8,0.8,0.1
660736288,0.85,0.85,0.75,0.0
1217566389,0.85,0.9,0.7,0.0
718619286,0.9,0.95,0.9,0.0
1494226104,0.8,0.85,0.75,0.3
565382045,0.85,0.9,0.9,0.0
1215554546,0.9,0.9,0.9,0.0
1006687248,0.85,0.9,0.9,0.0
472516345,0.9,0.9,0.9,0.0
864210330,0.85,0.9,0.75,0.5
48298479,0.85,0.9,0.55,0.0
1206553370,0.85,0.8,0.8,0.6
1051537998,0.7,0.75,0.8,0.9
1175274891,0.85,0.8,0.7,0.05
1180520909,0.9,0.9,1.0,0.0
1373164835,0.7,0.8,0.6,0.1
1414584345,0.8,0.8,0.9,0.0
562295237,0.85,0.8,0.7,0.4
484573699,0.9,0.95,0.9,0.05
626688867,0.8,0.7,0.6,0.0
985643719,0.75,0.9,0.7,0.3
972664582,0.9,0.95,0.9,0.0
1420932828,0.85,0.8,1.0,0.9
990656526,0.8,0.75,0.85,0.6
510237113,0.75,0.8,0.7,0.9
739724351,0.8,0.55,0.8,0.0
1237551949,0.65,0.75,0.8,0.0
965693035,0.9,0.95,0.9,0.0
969149043,0.85,0.75,0.75,0.75
1475481912,0.9,0.9,0.9,0.0
701662964,0.7,0.7,0.6,0.2
232998652,0.7,0.8,0.55,0.8
504187775,0.9,0.85,0.8,0.0
1391451345,0.9,0.9,0.9,0.8
37934957,0.8,0.9,0.9,0.0
52012766,0.88,0.92,0.9,0.0
1295255914,0.85,0.8,0.8,0.8
943538815,0.8,0.9,0.8,0.0
562703602,0.9,0.9,0.8,0.0
51347610,0.85,0.9,0.9,0.0
991549967,0.85,0.8,0.6,0.4
393620774,0.85,0.88,0.8,0.0
1435773343,0.8,0.85,0.75,0.0
509456777,0.8,0.8,0.9,0.0
791809684,0.85,0.8,0.9,0.8
1471831345,0.85,0.9,0.8,0.0
42713615,0.85,0.9,0.6,0.3
476233384,0.85,0.9,0.8,0.0
487998210,0.75,0.8,0.7,0.85
1039586946,0.9,0.85,0.9,0.0
1068838735,0.8,0.8,0.6,0.0
477079037,0.85,0.8,0.9,0.1
1408659465,0.9,0.95,0.9,0.0
985479999,0.85,0.8,0.9,0.55
1229146330,0.75,0.7,0.7,0.0
1474142715,0.2,0.3,0.3,0.3
1486105830,0.7,0.85,0.65,0.0
448982544,0.6,0.5,0.7,0.8
1489732841,0.6,0.7,0.5,0.3
1499853886,0.75,0.7,0.6,0.8
1455742271,0.45,0.5,0.15,0.0
1329595433,0.65,0.65,0.5,0.0
452383310,0.25,0.45,0.25,0.0
1462613296,0.7,0.7,0.6,0.0
1454946090,0.2,0.4,0.3,0.8
451313431,0.35,0.4,0.65,0.0
1458979813,0.2,0.15,0.45,0.8
1484869542,0.35,0.5,0.4,0.4
448925422,0.65,0.85,0.7,0.0
1353408953,0.4,0.45,0.1,0.0
1480359161,0.4,0.5,0.4,0.0
1482836386,0.85,0.8,0.75,0.05
1295671725,0.2,0.35,0.1,0.3
452206515,0.4,0.6,0.4,0.8
1512646887,0.5,0.45,0.5,0.1
1354952376,0.15,0.35,0.1,0.0
450039076,0.35,0.35,0.45,0.0
450202646,0.4,0.35,0.4,0.0
1356212747,0.5,0.6,0.4,0.0
1485437310,0.4,0.65,0.35,0.0
452208498,0.2,0.5,0.8,0.0
455465368,0.7,0.7,0.65,0.0
1455824627,0.3,0.4,0.1,0.6
1302542435,0.75,0.78,0.65,0.1
450101835,0.6,0.7,0.4,0.0
450076691,0.4,0.55,0.5,0.0
451062955,0.2,0.3,0.1,0.0
1454624527,0.6,0.65,0.6,0.0
456328552,0.35,0.3,0.3,0.0
1484236567,0.7,0.6,0.5,0.3
418913049,0.35,0.75,0.4,0.0
1379185564,0.85,0.75,0.8,0.0
452206140,0.25,0.55,0.15,0.0
450203790,0.35,0.55,0.35,0.0
450079370,0.4,0.6,0.2,0.0
1479410449,0.45,0.6,0.35,0.0
791877777,0.75,0.75,0.6,0.0
1456497451,0.1,0.2,0.3,0.0
1484242199,0.35,0.65,0.3,0.3
1355405674,0.25,0.4,0.45,0.15
1456497509,0.4,0.6,0.5,0.0
1329347906,0.45,0.5,0.2,0.0
1457735663,0.4,0.4,0.5,0.0
1465820871,0.75,0.65,0.75,0.0
448982532,0.5,0.65,0.6,0.0
1500293812,0.3,0.4,0.35,0.0
450077644,0.45,0.4,0.2,0.0
452207631,0.3,0.35,0.75,0.0
452207645,0.4,0.5,0.5,0.0
1356645892,0.7,0.7,0.6,0.0
1458791364,0.65,0.6,0.65,0.3
449639143,0.6,0.7,0.45,0.0
1359652011,0.4,0.5,0.25,0.0
1493626726,0.2,0.4,0.5,0.3
1304047866,0.7,0.75,0.65,0.3
1462799994,0.35,0.5,0.5,0.3
1357535340,0.65,0.75,0.7,0.05
1482484039,0.6,0.7,0.3,0.0
455458155,0.35,0.6,0.45,0.0
1107126601,0.25,0.15,0.35,0.0
454001600,0.65,0.75,0.55,0.8
1421024668,0.6,0.75,0.65,0.0
449089261,0.25,0.45,0.2,0.25
1455742275,0.25,0.4,0.35,0.0
1294703188,0.7,0.75,0.65,0.0
1484236604,0.6,0.75,0.7,0.0
1452815914,0.35,0.55,0.3,0.15
334233622,0.85,0.8,0.9,0.9
1458717967,0.2,0.2,0.3,0.6
943545973,0.8,0.9,0.9,0.0
1294928636,0.3,0.2,0.3,0.8
1469737773,0.2,0.3,0.5,0.8
1494543521,0.7,0.75,0.6,0.0
1456497495,0.4,0.55,0.3,0.0
456343399,0.4,0.5,0.35,0.0
1364230160,0.75,0.7,0.7,0.1
452208480,0.7,0.65,0.65,0.05
1292416146,0.75,0.8,0.8,0.0
503861598,0.45,0.7,0.6,0.0
1357535344,0.5,0.75,0.6,0.0
450203777,0.55,0.4,0.6,0.2
1328361561,0.1,0.35,0.05,0.0
132752074,0.55,0.4,0.75,0.9
452206120,0.8,0.75,0.7,0.0
451836228,0.8,0.85,0.75,0.0
244051158,0.75,0.7,0.6,0.0
1491426486,0.8,0.8,0.7,0.0
1495433479,0.85,0.8,0.75,0.0
526146829,0.75,0.8,0.55,0.8
450104400,0.3,0.4,0.1,0.0
1491431100,0.75,0.85,0.6,0.0
1457461820,0.2,0.4,0.5,0.6
448924325,0.6,0.7,0.6,0.0
1453283778,0.4,0.5,0.5,0.3
1304097935,0.75,0.75,0.5,0.8
1355970275,0.65,0.55,0.6,0.2
455727236,0.8,0.85,0.75,0.0
1478869284,0.4,0.5,0.5,0.0
1107126585,0.15,0.45,0.4,0.2
1198776104,0.85,0.8,0.7,0.0
1356212748,0.65,0.75,0.55,0.05
1364061089,0.65,0.6,0.55,0.05
1486131089,0.6,0.6,0.4,0.3
1483774627,0.35,0.7,0.5,0.6
1486543964,0.2,0.4,0.4,0.8
450234068,0.75,0.85,0.7,0.0
1455824628,0.75,0.78,0.55,0.3
1504908118,0.55,0.5,0.35,0.0
1470821803,0.65,0.5,0.7,0.0
456335299,0.65,0.8,0.6,0.0
1294699745,0.65,0.75,0.6,0.0
1491192481,0.4,0.6,0.5,0.45
456345527,0.1,0.3,0.2,0.0
1451945209,0.65,0.7,0.6,0.1
448925194,0.5,0.45,0.2,0.0
1358681902,0.6,0.65,0.5,0.1
1355365080,0.4,0.5,0.5,0.0
1456645357,0.45,0.4,0.5,0.0
358950776,0.85,0.9,0.9,0.05
1454877798,0.75,0.8,0.8,0.0
1355131851,0.55,0.65,0.45,0.0
1304097918,0.35,0.5,0.4,0.0
1357535335,0.4,0.6,0.7,0.6
451833796,0.85,0.75,0.7,0.0
1364061079,0.75,0.7,0.6,0.0
1456307104,0.4,0.7,0.3,0.3
1361135118,0.45,0.5,0.6,0.6
496493737,0.85,0.8,0.95,0.6
1294699731,0.7,0.9,0.7,0.0
358950762,0.85,0.8,0.75,0.0
1458769486,0.4,0.4,0.2,0.6
932848811,0.75,0.7,0.7,0.0
1512424671,0.5,0.6,0.3,0.8
985855361,0.25,0.15,0.1,0.0
1462613316,0.7,0.7,0.7,0.6
449493310,0.6,0.75,0.6,0.3
455462817,0.6,0.55,0.2,0.0
1338877150,0.75,0.85,0.6,0.1
1088631765,0.65,0.75,0.6,0.85
454211683,0.6,0.5,0.6,0.0
450039979,0.4,0.4,0.2,0.3
455686033,0.5,0.5,0.6,0.0
1298608176,0.7,0.6,0.6,0.8
1463102805,0.45,0.55,0.5,0.2
1494551273,0.5,0.65,0.35,0.0
1341332860,0.75,0.8,0.65,0.05
1355405675,0.4,0.5,0.8,0.0
1512152028,0.35,0.65,0.35,0.3
1462796387,0.7,0.75,0.65,0.2
1480651195,0.2,0.4,0.3,0.0
1294699730,0.7,0.8,0.6,0.0
1493138499,0.2,0.4,0.5,0.6
1484552816,0.3,0.5,0.2,0.8
450076509,0.35,0.35,0.6,0.0
89204220,0.65,0.6,0.55,0.15
1364301777,0.5,0.7,0.35,0.0
450076498,0.8,0.75,0.65,0.0
449098235,0.6,0.8,0.6,0.1
455460379,0.75,0.7,0.8,0.0
452206924,0.35,0.35,0.45,0.0
418913051,0.65,0.7,0.55,0.05
1360926005,0.5,0.4,0.3,0.0
1495436861,0.85,0.9,0.8,0.0
1456510946,0.35,0.4,0.3,0.6
1303709121,0.45,0.65,0.55,0.0
1494253547,0.6,0.65,0.55,0.0
451508828,0.4,0.7,0.4,0.0
450213122,0.35,0.4,0.45,0.3
1478754886,0.7,0.75,0.6,0.3
222327048,0.8,0.7,0.7,0.9
1487950180,0.5,0.6,0.7,0.0
1364061087,0.45,0.55,0.3,0.0
983915904,0.55,0.5,0.5,0.0
62326931,0.65,0.75,0.7,0.0
418500570,0.85,0.9,0.75,0.0
1092642381,0.75,0.55,0.5,0.6
1294699710,0.85,0.8,0.65,0.0
80331439,0.75,0.85,0.9,0.8
196670412,0.75,0.6,0.7,0.1
1497385920,0.7,0.75,0.4,0.0
1478754879,0.4,0.5,0.7,0.8
1286636523,0.55,0.5,0.65,0.0
451314937,0.6,0.75,0.55,0.8
1353357800,0.45,0.4,0.5,0.0
1482246687,0.4,0.5,0.5,0.3
455678906,0.1,0.1,0.15,0.0
1356904790,0.25,0.4,0.35,0.0
1107126628,0.2,0.4,0.1,0.0
1294765497,0.45,0.65,0.15,0.0
1492559903,0.35,0.4,0.5,0.6
1484236619,0.4,0.5,0.2,0.1
222327025,0.75,0.8,0.8,0.9
452378833,0.4,0.25,0.5,0.8
1482246704,0.2,0.3,0.1,0.0
244051201,0.6,0.65,0.5,0.0
449174575,0.65,0.75,0.8,0.65
454226543,0.25,0.35,0.4,0.8
451836233,0.2,0.4,0.1,0.0
1316880487,0.7,0.85,0.8,0.0
450078902,0.4,0.5,0.35,0.0
1489204700,0.6,0.6,0.7,0.0
454224119,0.6,0.7,0.5,0.25
1107060750,0.5,0.6,0.65,0.05
1456497457,0.3,0.6,0.2,0.0
450201729,0.25,0.45,0.5,0.8
455459134,0.4,0.6,0.3,0.0
1456883150,0.35,0.4,0.6,0.0
452383307,0.35,0.45,0.7,0.1
1455778506,0.6,0.5,0.5,0.3
1493626723,0.2,0.5,0.5,0.8
1352496673,0.55,0.35,0.55,0.1
449941377,0.35,0.5,0.5,0.3
1364061077,0.7,0.8,0.6,0.0
1457461807,0.5,0.6,0.3,0.0
1454946078,0.45,0.4,0.5,0.8
503861597,0.8,0.9,0.65,0.0
1501115863,0.2,0.5,0.1,0.0
1482836329,0.45,0.55,0.6,0.0
455678373,0.6,0.7,0.6,0.1
456332669,0.35,0.45,0.7,0.0
1165642647,0.7,0.8,0.75,0.1
455459818,0.75,0.85,0.75,0.05
503861624,0.6,0.7,0.3,0.0
450213745,0.3,0.4,0.3,0.0
1459520551,0.4,0.3,0.5,0.3
450079373,0.2,0.6,0.3,0.0
450202656,0.35,0.3,0.1,0.0
1357535333,0.6,0.75,0.7,0.8
452209123,0.5,0.4,0.55,0.25
450413240,0.45,0.45,0.65,0.9
306456953,0.8,0.9,0.9,0.1
1364733389,0.4,0.65,0.45,0.0
451064125,0.45,0.55,0.4,0.0
451508847,0.2,0.4,0.5,0.8
1480359183,0.5,0.6,0.6,0.0
582579277,0.6,0.75,0.55,0.0
1355680939,0.2,0.2,0.1,0.0
1303473744,0.35,0.45,0.35,0.25
448943463,0.5,0.7,0.6,0.0
1456917636,0.75,0.4,0.3,0.1
1353357742,0.6,0.5,0.4,0.0
449377701,0.5,0.6,0.7,0.0
1495433446,0.6,0.68,0.4,0.0
1317093343,0.85,0.9,0.75,0.1
1352372562,0.6,0.6,0.5,0.4
452204082,0.45,0.5,0.5,0.0
222327014,0.85,0.8,0.9,0.8
1355785827,0.6,0.5,0.3,0.0
450104391,0.5,0.65,0.5,0.8
1304097926,0.7,0.1,0.1,0.0
448973088,0.7,0.75,0.65,0.0
451836242,0.35,0.5,0.45,0.1
1489732873,0.45,0.65,0.3,0.0
1491807374,0.8,0.9,0.7,0.0
1492131708,0.3,0.45,0.5,0.6
1450737353,0.75,0.7,0.8,0.0
450213750,0.45,0.6,0.4,0.0
1485631503,0.5,0.55,0.5,0.3
1490943101,0.45,0.4,0.5,0.8
1092644251,0.65,0.5,0.5,0.75
1474492233,0.35,0.6,0.7,0.05
450452754,0.4,0.6,0.2,0.0
1458965595,0.8,0.85,0.9,0.0
455462839,0.55,0.5,0.45,0.0
1457139009,0.7,0.45,0.5,0.8
1478754882,0.4,0.7,0.6,0.6
1474222502,0.2,0.35,0.15,0.0
451322425,0.45,0.55,0.45,0.6
452377132,0.7,0.6,0.7,0.0
1364728098,0.15,0.4,0.2,0.1
503861633,0.6,0.7,0.65,0.0
1355785812,0.4,0.5,0.1,0.0
1304116191,0.35,0.75,0.45,0.0
1491426505,0.4,0.7,0.5,0.0
1486105842,0.45,0.55,0.35,0.0
456345531,0.4,0.45,0.3,0.0
1473308948,0.3,0.55,0.4,0.0
452206133,0.8,0.75,0.9,0.0
1482836376,0.2,0.5,0.2,0.0
454215567,0.8,0.9,0.9,0.0
1304116190,0.5,0.75,0.55,0.0
1329595439,0.35,0.25,0.15,0.0
1360383376,0.35,0.35,0.3,0.0
1455437538,0.55,0.6,0.5,0.1
450212745,0.35,0.5,0.5,0.15
452377135,0.6,0.65,0.6,0.0
1359674031,0.7,0.75,0.55,0.1
1198776118,0.7,0.7,0.75,0.0
835748656,0.5,0.6,0.5,0.0
1329347917,0.45,0.35,0.4,0.0
1500293850,0.5,0.6,0.6,0.0
450202661,0.7,0.6,0.6,0.3
455725314,0.35,0.65,0.25,0.0
1489204701,0.65,0.75,0.5,0.0
450102931,0.7,0.7,0.5,0.3
188910836,0.85,0.5,0.9,0.1
450413233,0.7,0.8,0.6,0.0
1364301789,0.5,0.7,0.6,0.0
1361396671,0.5,0.35,0.6,0.35
450213990,0.6,0.75,0.7,0.3
1511242507,0.6,0.7,0.55,0.8
1450651889,0.85,0.9,0.8,0.0
1485334272,0.5,0.6,0.6,0.3
1492546608,0.75,0.7,0.5,0.0
450078585,0.2,0.45,0.3,0.0
1500774078,0.5,0.5,0.35,0.0
1510872947,0.45,0.4,0.5,0.0
456342302,0.35,0.45,0.4,0.05
1374180972,0.75,0.8,0.9,0.0
450078580,0.25,0.4,0.55,0.1
1358049622,0.1,0.2,0.1,0.0
450106108,0.45,0.4,0.5,0.0
1363039102,0.65,0.78,0.6,0.05
1482157702,0.6,0.8,0.5,0.8
1356377967,0.75,0.8,0.85,0.0
503861609,0.75,0.85,0.7,0.0
450039595,0.4,0.3,0.3,0.0
455463669,0.65,0.65,0.6,0.0
1294699713,0.8,0.9,0.7,0.0
1363982197,0.7,0.7,0.6,0.0
980077147,0.2,0.2,0.4,0.0
454222625,0.6,0.7,0.5,0.0
451423075,0.2,0.4,0.5,0.3
450213979,0.35,0.55,0.25,0.0
1356433591,0.35,0.5,0.5,0.6
1270729455,0.7,0.5,0.6,0.4
1303506350,0.7,0.75,0.55,0.0
1462532502,0.75,0.8,0.65,0.6
1462803168,0.75,0.65,0.6,0.1
450204756,0.6,0.5,0.9,0.0
1364316136,0.8,0.75,0.7,0.1
230765981,0.3,0.5,0.6,0.0
1512680753,0.4,0.4,0.7,0.0
1304230539,0.75,0.78,0.35,0.0
1499933027,0.7,0.6,0.6,0.0
1286636536,0.6,0.65,0.75,0.0
450452745,0.65,0.8,0.6,0.0
1361729356,0.2,0.1,0.15,0.0
254317310,0.1,0.1,0.1,0.0
1303672977,0.75,0.8,0.7,0.1
452208846,0.35,0.65,0.75,0.05
454208077,0.7,0.7,0.5,0.6
455461401,0.3,0.4,0.2,0.0
449640629,0.3,0.45,0.7,0.3
1459031798,0.3,0.4,0.6,0.0
1341332859,0.8,0.8,0.7,0.0
1484873344,0.75,0.85,0.7,0.0
1456497515,0.85,0.8,0.7,0.1
1294997498,0.1,0.1,0.1,0.0
1457735672,0.6,0.6,0.6,0.0
43069603,0.5,0.1,0.6,0.9
450215195,0.35,0.4,0.5,0.0
450105622,0.85,0.8,0.8,0.0
1304097943,0.45,0.7,0.2,0.0
1449351007,0.8,0.9,1.0,0.0
1286200680,0.45,0.65,0.5,0.0
455678905,0.6,0.6,0.45,0.1
452204078,0.4,0.45,0.5,0.0
1456510326,0.4,0.5,0.35,0.0
1456497496,0.7,0.75,0.65,0.3
1337383720,0.4,0.5,0.5,0.4
450039063,0.6,0.75,0.7,0.0
452206532,0.35,0.6,0.4,0.0
1457106212,0.3,0.4,0.1,0.0
1485650550,0.7,0.75,0.7,0.0
450213739,0.35,0.5,0.35,0.0
1355785832,0.4,0.6,0.2,0.0
1353408949,0.3,0.5,0.35,0.0
450075223,0.4,0.4,0.6,0.0
1480359179,0.6,0.75,0.4,0.0
449941383,0.4,0.7,0.5,0.3
